voltage,current,sound,gas,temp,hum,heading,tahmin,durum
5.0,13.514,1023.0,1023.0,22.4,61.0,229.70895525292943,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,55.0,240.5018060715499,1,NORMAL
5.0,13.514,998.0,1023.0,22.8,56.0,226.13218027513128,1,NORMAL
5.0,13.514,1009.0,1023.0,23.5,54.0,246.7714378520256,1,NORMAL
5.0,13.514,1012.0,1023.0,22.7,61.0,226.0369144645301,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,229.57392125990089,1,NORMAL
5.0,13.514,1007.0,1023.0,22.6,59.0,227.3788722235236,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,230.23670112930563,1,NORMAL
5.0,13.514,1001.0,1023.0,22.7,60.0,225.8826971215145,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,228.37732139299607,1,NORMAL
5.0,13.514,1013.0,1023.0,22.6,59.0,228.07104678278856,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,229.92308789285104,1,NORMAL
5.0,13.514,1011.0,1023.0,23.5,55.0,234.52939361960472,1,NORMAL
5.0,13.514,1012.0,1023.0,22.6,55.0,225.3761156882644,1,NORMAL
5.0,13.514,1010.0,1023.0,24.4,52.0,235.76175467565332,1,NORMAL
5.0,13.514,1010.0,1023.0,22.9,53.0,224.8336847065628,1,NORMAL
5.0,13.514,1017.0,1023.0,22.6,59.0,227.4146565208508,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,119.54466930222449,1,NORMAL
5.0,13.514,1015.0,1023.0,24.1,52.0,228.2716992760558,1,NORMAL
5.0,13.514,1016.0,1023.0,23.9,54.0,228.4965871227273,1,NORMAL
5.0,13.514,940.0,1023.0,22.5,60.0,227.22562172290267,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.1,61.0,228.63358284323047,1,NORMAL
5.0,13.514,998.0,1023.0,24.0,52.0,227.4822452529471,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.6525929016597,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.1577883752325,1,NORMAL
5.0,13.514,1012.0,1023.0,24.3,51.0,223.96989643299312,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,241.17960253946467,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,232.00893639191676,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,228.1164038906335,1,NORMAL
5.0,13.514,1019.0,1023.0,23.4,54.0,240.1350019408478,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.62210313048195,1,NORMAL
5.0,13.514,1006.0,1023.0,24.2,53.0,228.61611389615476,1,NORMAL
5.0,13.514,1010.0,1023.0,22.7,55.0,226.67721439805217,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,229.77140219176408,1,NORMAL
5.0,13.514,1011.0,1023.0,22.6,55.0,221.51747441440563,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.5227719155954,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,228.87125623198563,1,NORMAL
5.0,13.514,1009.0,1023.0,24.1,53.0,228.81965486733787,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.1807261525848,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.7979609002876,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.45905040122696,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.49972918964065,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,230.56556378861177,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,230.020734090618,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,230.9093273989142,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.02146104220185,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,289.02560603756865,1,NORMAL
5.0,13.514,1015.0,1023.0,24.4,53.0,235.26514046021373,1,NORMAL
5.0,13.514,1017.0,1023.0,24.1,53.0,228.2572219406669,1,NORMAL
5.0,13.514,1023.0,1023.0,22.5,59.0,230.93152692491975,1,NORMAL
5.0,13.514,1006.0,1023.0,24.3,52.0,236.03737560600305,1,NORMAL
5.0,13.514,1014.0,1023.0,22.6,59.0,227.86881725796243,1,NORMAL
5.0,13.514,999.0,1023.0,22.6,60.0,225.79981564909488,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.6821487973787,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,60.0,228.77276995405225,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.25692965269,1,NORMAL
5.0,13.514,1017.0,1023.0,24.0,54.0,228.87125623198563,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,223.91750507617616,1,NORMAL
5.0,13.514,1003.0,1023.0,22.5,60.0,228.4965871227273,1,NORMAL
5.0,13.514,1013.0,1023.0,23.2,53.0,224.2129057628508,1,NORMAL
5.0,13.514,1022.0,1023.0,23.3,55.0,240.77194805685485,1,NORMAL
5.0,13.514,1014.0,1023.0,24.1,54.0,228.39133941979637,1,NORMAL
5.0,13.514,1006.0,1023.0,22.7,60.0,225.7198647447539,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.9417787010169,1,NORMAL
1.6629897730938834,13.514,1023.0,1023.0,22.6,60.0,230.09393948224889,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,226.10497446348228,1,NORMAL
5.0,13.514,1012.0,1023.0,23.3,52.0,281.61614215698785,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,228.7230479550407,1,NORMAL
5.0,13.514,1021.0,1023.0,22.4,61.0,229.69491427925104,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,240.26437040320556,1,NORMAL
5.0,13.514,1021.0,1023.0,23.3,52.0,224.002206317414,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.20535700170856,1,NORMAL
5.0,13.514,1013.0,1023.0,24.0,54.0,227.98189791563328,1,NORMAL
5.0,13.514,1005.0,1023.0,24.1,53.0,228.4965871227273,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.6354529571263,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,288.6455941220774,1,NORMAL
5.0,13.514,1018.0,1023.0,23.4,53.0,282.5192536356177,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,228.87125623198563,1,NORMAL
5.0,13.514,964.0,1023.0,22.5,61.0,228.43191850767025,1,NORMAL
5.0,13.514,998.0,1023.0,23.2,54.0,299.90724596512666,-1,ANOMALI
5.0,13.514,1019.0,1023.0,22.6,59.0,227.96694355532264,1,NORMAL
5.0,13.514,1019.0,1023.0,23.4,54.0,240.7851895124807,1,NORMAL
5.0,13.514,1019.0,1023.0,23.4,54.0,241.2539362520976,1,NORMAL
5.0,13.514,1020.0,1023.0,23.3,55.0,266.85190390043726,1,NORMAL
5.0,13.514,1018.0,1023.0,23.1,54.0,307.90525083238896,1,NORMAL
5.0,13.514,1013.0,1023.0,23.7,55.0,243.8916191852377,1,NORMAL
5.0,13.514,1009.0,1023.0,24.1,53.0,228.3220376868369,1,NORMAL
5.0,13.514,1021.0,1023.0,23.2,54.0,298.9567656110038,1,NORMAL
5.0,13.514,1023.0,1023.0,22.5,60.0,230.67848952630783,1,NORMAL
5.0,13.514,1019.0,1023.0,24.4,52.0,239.86972689532467,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.74178975451903,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,224.02346196423844,1,NORMAL
5.0,13.514,1015.0,1023.0,24.1,54.0,337.12246008224184,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,59.0,229.37136306190857,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,228.77981385799927,1,NORMAL
5.0,13.514,1021.0,1023.0,23.0,55.0,303.9841911205642,-1,ANOMALI
5.0,13.514,1020.0,1023.0,23.0,55.0,302.80213125353646,1,NORMAL
5.0,13.514,1015.0,1023.0,24.1,52.0,228.07104678278856,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.89282413804872,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,231.00653492719837,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.60846885256635,1,NORMAL
5.0,13.514,1019.0,1023.0,22.6,59.0,227.5192187167791,1,NORMAL
5.0,13.514,1010.0,1023.0,22.8,54.0,226.52814258097175,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.7605514955152,1,NORMAL
5.0,13.514,1017.0,1023.0,22.7,60.0,227.28048532468188,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.8792737830067,1,NORMAL
5.0,13.514,1002.0,1023.0,22.9,53.0,225.3761156882644,1,NORMAL
5.0,13.514,994.0,1023.0,24.2,52.0,228.1375176621736,1,NORMAL
5.0,13.514,1014.0,1023.0,23.5,55.0,245.11469555211,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.5836991865828,1,NORMAL
5.0,13.514,1021.0,1023.0,23.3,53.0,279.2852562370372,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.82338327667637,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,53.0,281.2756030715896,1,NORMAL
5.0,19.675342643448428,1023.0,1023.0,22.7,59.0,230.63324638453852,1,NORMAL
5.0,13.514,1017.0,1023.0,24.4,52.0,224.8783530925224,1,NORMAL
5.0,13.514,1023.0,1023.0,24.0,52.0,228.35133106792372,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.1313218943116,1,NORMAL
5.0,13.514,1022.0,1023.0,22.7,59.0,230.57219780396375,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.72181163413444,1,NORMAL
5.0,13.514,1013.0,1023.0,23.4,54.0,240.7851895124807,1,NORMAL
5.0,13.514,1021.0,1023.0,23.3,54.0,240.37498417570416,1,NORMAL
5.0,13.514,1009.0,1023.0,23.8,57.0,310.4980884795365,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.6,60.0,231.0879224201298,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,288.7949714243936,1,NORMAL
5.0,13.514,1007.0,1023.0,24.1,54.0,228.07104678278856,1,NORMAL
5.0,13.514,1016.0,1023.0,22.7,61.0,226.0184843477132,1,NORMAL
5.0,13.514,1009.0,1023.0,23.4,55.0,245.0904353620413,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.05446624820527,1,NORMAL
5.0,13.514,1000.0,1023.0,22.6,60.0,227.396630882947,1,NORMAL
5.0,13.514,1012.0,1023.0,24.0,54.0,228.4064437549947,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.65948184016247,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.56921689533849,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,57.0,229.63546342690265,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.02826366648517,1,NORMAL
5.0,13.514,1007.0,1023.0,22.6,60.0,227.7387126775899,1,NORMAL
5.0,13.514,1015.0,1023.0,23.9,54.0,228.0494040702244,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.80825564077867,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,231.2137577190335,1,NORMAL
5.0,13.514,1021.0,1023.0,22.5,60.0,227.8298075928872,1,NORMAL
5.0,13.514,1007.0,1023.0,24.1,53.0,227.92374292669567,1,NORMAL
5.0,13.514,1023.0,1023.0,22.5,60.0,227.37695081440347,1,NORMAL
5.0,13.514,1020.0,1023.0,23.1,54.0,224.54030630839816,1,NORMAL
5.0,13.514,1010.0,1023.0,24.2,53.0,231.1863917050268,1,NORMAL
5.0,13.514,1006.0,1023.0,23.9,53.0,228.0821808245281,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,229.89909245378772,1,NORMAL
5.0,13.514,1014.0,1023.0,24.1,54.0,227.4822452529471,1,NORMAL
5.0,13.514,1015.0,1023.0,23.4,54.0,242.01635743318343,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.1944289077348,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,56.0,231.07847339666785,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.66370625802057,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.31989391780684,1,NORMAL
5.0,13.514,989.0,1023.0,24.1,53.0,227.9224726680249,1,NORMAL
5.0,13.514,1015.0,1023.0,23.6,55.0,246.22847078866832,1,NORMAL
5.0,13.514,1018.0,1023.0,23.3,54.0,237.16534122147408,1,NORMAL
5.0,13.514,1011.0,1023.0,24.2,53.0,228.54476645559487,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.8186716551563,1,NORMAL
5.0,13.514,1020.0,1023.0,22.6,59.0,227.86881725796243,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,228.94820211383916,1,NORMAL
5.0,13.514,1009.0,1023.0,22.6,60.0,225.8153905000725,1,NORMAL
5.0,13.514,1011.0,1023.0,24.1,52.0,228.12523786127812,1,NORMAL
5.0,13.514,1017.0,1023.0,24.4,52.0,224.11146508024368,1,NORMAL
5.0,13.514,1012.0,1023.0,23.4,54.0,281.39666534678497,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.29283940036487,1,NORMAL
5.0,13.514,1013.0,1023.0,24.1,53.0,229.05880825499503,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.12931831077245,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,231.18293016594825,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,227.72255881450675,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.94375624938692,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,241.0405836898557,1,NORMAL
5.0,13.514,1020.0,1023.0,23.4,53.0,282.8874468827395,1,NORMAL
5.0,13.514,1004.0,1023.0,23.8,54.0,217.51584645070596,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.68487288206725,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.21843280178535,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.9839106647685,1,NORMAL
5.0,13.514,1013.0,1023.0,22.8,54.0,226.26058388589533,1,NORMAL
5.0,13.514,1008.0,1023.0,24.2,53.0,228.09180400567016,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.22392496313557,1,NORMAL
5.0,13.514,1007.0,1023.0,23.4,54.0,280.7061149362871,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.2605998377645,1,NORMAL
5.0,13.514,1019.0,1023.0,22.6,59.0,230.7711841125268,1,NORMAL
5.0,13.514,1018.0,1023.0,24.1,54.0,227.81418176149327,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,54.0,289.726719412505,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,61.0,229.68441533904928,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,54.0,281.39666534678497,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,227.34459673831896,1,NORMAL
5.0,13.514,1019.0,1023.0,23.4,55.0,287.20657258804147,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.43191850767025,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.4317752895213,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.81520546300845,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,230.2605998377645,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.41196212928767,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.7279878188422,1,NORMAL
5.0,13.514,1005.0,1023.0,22.5,61.0,227.92374292669567,1,NORMAL
5.0,13.514,1020.0,1023.0,23.6,53.0,245.51194732212355,1,NORMAL
5.0,13.514,1016.0,1023.0,22.7,60.0,225.2921099647843,1,NORMAL
5.0,13.514,993.0,1023.0,22.5,59.0,227.96694355532264,1,NORMAL
5.0,13.514,1017.0,1023.0,24.4,53.0,235.45256046538972,1,NORMAL
5.0,6.375512507834834,1023.0,1023.0,23.4,54.0,281.30993247402023,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.8,60.0,229.6212514020141,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,231.0626080489024,1,NORMAL
5.0,13.514,1008.0,1023.0,24.1,54.0,228.4260351462633,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,228.2864846703984,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.62276995830064,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.2717824180652,1,NORMAL
5.0,13.514,1013.0,1023.0,22.6,56.0,232.72975016219092,1,NORMAL
5.0,13.514,1012.0,1023.0,23.9,54.0,228.2716992760558,1,NORMAL
5.0,13.514,1002.0,1023.0,22.9,54.0,298.83862749327955,-1,ANOMALI
5.0,13.514,1012.0,1023.0,22.9,53.0,225.79398258649272,1,NORMAL
5.0,13.514,1022.0,1023.0,22.6,59.0,227.8903995537097,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.319275027628,1,NORMAL
5.0,13.514,1007.0,1023.0,23.6,54.0,246.8611340437816,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,228.87125623198563,1,NORMAL
5.0,13.514,1016.0,1023.0,24.1,52.0,228.7266449232393,1,NORMAL
5.0,13.514,1015.0,1023.0,23.6,54.0,246.15318202476092,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,54.0,236.1310235175938,1,NORMAL
5.0,13.514,994.0,1023.0,24.1,53.0,229.20535700170856,1,NORMAL
5.0,13.514,1020.0,1023.0,23.4,53.0,282.1816816866529,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.9853141623388,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.945555090242,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,55.0,239.80721889343465,1,NORMAL
5.0,13.514,1015.0,1023.0,24.0,53.0,224.24562930986312,1,NORMAL
5.0,13.514,1018.0,1023.0,23.6,54.0,246.02225858880269,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,230.4668191787104,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.4742650951792,1,NORMAL
5.0,13.514,1019.0,1023.0,23.3,55.0,241.40143606302672,1,NORMAL
5.0,13.514,1015.0,1023.0,24.4,54.0,235.7593935511698,1,NORMAL
5.0,13.514,1009.0,1023.0,23.0,54.0,302.5086790091739,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,59.0,231.21835082481024,1,NORMAL
5.0,13.514,1009.0,1023.0,22.8,55.0,224.2296148572652,1,NORMAL
5.0,13.514,1011.0,1023.0,23.2,55.0,241.68394768380625,1,NORMAL
5.0,13.514,1003.0,1023.0,22.7,60.0,225.67502949676677,1,NORMAL
5.0,13.514,994.0,1023.0,23.4,54.0,242.62229722866823,1,NORMAL
5.0,13.514,1023.0,1023.0,22.5,61.0,230.56077611136467,1,NORMAL
5.0,13.514,1022.0,1023.0,23.5,53.0,289.9760503914537,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.11041756103123,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.80539968867575,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.92343737669623,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.10467302523,1,NORMAL
5.0,13.514,1015.0,1023.0,24.4,53.0,236.8147280425761,1,NORMAL
5.0,13.514,1013.0,1023.0,22.6,60.0,225.8826971215145,1,NORMAL
5.0,13.514,1009.0,1023.0,23.0,54.0,224.33380002981687,1,NORMAL
5.0,13.514,1016.0,1023.0,22.7,59.0,226.6413843394628,1,NORMAL
5.0,13.514,1015.0,1023.0,22.6,59.0,227.91512686045803,1,NORMAL
5.0,13.514,1015.0,1023.0,22.3,61.0,229.6552425682909,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,228.9495656358557,1,NORMAL
5.0,13.514,1014.0,1023.0,22.6,60.0,225.82403084918323,1,NORMAL
5.0,13.514,1011.0,1023.0,23.5,55.0,245.88514925316065,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.01346679102105,1,NORMAL
5.0,13.514,1000.0,1023.0,22.7,59.0,227.1272701781701,1,NORMAL
5.0,13.514,1002.0,1023.0,24.1,53.0,227.5192187167791,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,227.32845609615103,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.7636416907262,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.0608090542644,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,230.2617861487257,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.0694201326125,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.979271915352,1,NORMAL
5.0,13.514,1013.0,1023.0,23.2,54.0,237.5168884708144,1,NORMAL
5.0,13.514,1010.0,1023.0,23.9,65.0,277.10189456665694,-1,ANOMALI
5.0,13.514,1010.0,1023.0,24.3,54.0,236.9037491137776,1,NORMAL
5.0,13.514,1014.0,1023.0,23.9,53.0,228.41658819177133,1,NORMAL
5.0,13.514,1020.0,1023.0,24.4,52.0,235.52430081622757,1,NORMAL
5.0,13.514,1022.0,1023.0,22.7,56.0,305.3299115802807,-1,ANOMALI
5.0,13.514,1008.0,1023.0,23.4,55.0,242.2871610172799,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.0703663732248,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,55.0,241.205501057655,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.26364757477057,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,227.42062570170063,1,NORMAL
5.0,13.514,1020.0,1023.0,23.3,55.0,241.07528535488757,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,55.0,220.59461058302907,1,NORMAL
5.0,13.514,1015.0,1023.0,22.6,56.0,221.23651993431105,1,NORMAL
5.0,13.514,1010.0,1023.0,24.1,53.0,228.34657147581837,1,NORMAL
5.0,13.514,1023.0,1023.0,18.532463627436492,59.0,224.46912058570308,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,230.27389595735173,1,NORMAL
5.0,13.514,1020.0,1023.0,23.4,54.0,284.03624346792645,1,NORMAL
5.0,13.514,1011.0,1023.0,23.3,53.0,280.4465894494288,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,227.57423476916705,1,NORMAL
5.0,13.514,1015.0,1023.0,24.1,53.0,228.22997018164813,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.19808101122987,1,NORMAL
5.0,13.514,1274.8991961624804,1023.0,22.7,58.0,230.27389595735173,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.9544312349508,1,NORMAL
5.0,13.514,1020.0,1023.0,23.4,54.0,240.5155945553296,1,NORMAL
5.0,13.514,996.0,1023.0,23.4,55.0,241.41398653181025,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.59933933652056,1,NORMAL
5.0,13.514,996.0,1023.0,23.6,55.0,245.11469555211,1,NORMAL
5.0,13.514,1011.0,1023.0,24.1,54.0,228.11449326513696,1,NORMAL
5.0,13.514,1013.0,1023.0,23.2,52.0,223.82424319405044,1,NORMAL
5.0,13.514,1023.0,1023.0,22.5,61.0,230.27966505359296,1,NORMAL
5.0,13.514,1005.0,1023.0,24.2,53.0,228.2572219406669,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,227.3220618589409,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.92695449767535,1,NORMAL
5.0,13.514,1019.0,1023.0,22.6,60.0,224.13754803352617,1,NORMAL
5.0,13.514,1023.0,1023.0,24.1,53.0,228.35133106792372,1,NORMAL
5.0,13.514,1016.0,1023.0,23.9,55.0,290.7180607265988,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.43103931291355,1,NORMAL
5.0,13.514,1019.0,1023.0,23.5,53.0,246.02225858880269,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.403191665378,1,NORMAL
5.0,13.514,1017.0,1023.0,24.1,52.0,224.2877963306208,1,NORMAL
5.0,13.514,997.0,1023.0,24.3,53.0,235.14156210344132,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,60.0,228.78729359873816,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.7674079287746,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,228.1164038906335,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.7009701046831,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,230.8186716551563,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.8063572241988,1,NORMAL
5.0,13.514,1010.0,1023.0,24.0,53.0,224.5449528352401,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.85259845402555,1,NORMAL
5.0,13.514,1018.0,1023.0,23.8,55.0,298.9707724049686,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,59.0,229.6000956662633,1,NORMAL
5.0,13.514,1013.0,1023.0,24.4,52.0,235.39995028585105,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.77942362623008,1,NORMAL
5.0,13.514,1012.0,1023.0,22.8,55.0,226.61415305530215,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.3096102311061,1,NORMAL
5.0,13.514,1011.0,1023.0,23.4,51.0,224.5482146863875,1,NORMAL
5.0,13.514,1015.0,1023.0,23.1,54.0,299.75459738630354,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.50846725044104,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,230.65533279824805,1,NORMAL
5.0,13.514,996.0,1023.0,24.3,54.0,236.0432652129692,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.945555090242,1,NORMAL
5.0,13.514,1003.0,1023.0,24.4,52.0,224.47287748133047,1,NORMAL
5.0,13.514,1018.0,1023.0,23.2,54.0,237.43323518809564,1,NORMAL
5.0,13.514,1021.0,1023.0,23.7,55.0,242.06695141069565,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,54.0,236.6710801759604,1,NORMAL
5.0,13.514,1021.0,1023.0,22.7,56.0,305.0200788542554,-1,ANOMALI
5.0,13.514,1014.0,1023.0,24.4,52.0,235.9510120747976,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,229.8654772787625,1,NORMAL
5.0,13.514,1013.0,1023.0,24.1,54.0,228.12366239386887,1,NORMAL
5.0,13.514,1018.0,1023.0,23.3,56.0,271.1626698583072,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,231.83100594935152,1,NORMAL
5.0,13.514,1011.0,1023.0,22.9,55.0,224.83246895839807,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,60.0,229.21235663045,1,NORMAL
5.0,13.514,1013.0,1023.0,23.9,54.0,228.643128212206,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.4434452049594,1,NORMAL
